Case_ID,URL,Job_Title,Monthly_Salary,Raw_JSON
臺灣臺北地方法院 114 年度 勞訴 字第 53 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c53%2c20250717%2c2&ot=in,工程助理,35410,"{""job_title"": ""工程助理"", ""monthly_salary"": 35410, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 113 年度 重勞上 字第 8 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c113%2c%e9%87%8d%e5%8b%9e%e4%b8%8a%2c8%2c20250716%2c1&ot=in,副研究員,142932,"{""job_title"": ""副研究員"", ""monthly_salary"": 142932, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞訴 字第 22 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c22%2c20250716%2c1&ot=in,,75000,"{""job_title"": null, ""monthly_salary"": 75000, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞專調 字第 73 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e5%b0%88%e8%aa%bf%2c73%2c20250716%2c1&ot=in,至輝實業股份有限公司,,"{""job_title"": ""至輝實業股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 286 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c286%2c20250716%2c1&ot=in,資展國際股份有限公司,,"{""job_title"": ""資展國際股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 177 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c177%2c20250716%2c2&ot=in,資深UX設計師,92000,"{""job_title"": ""資深UX設計師"", ""monthly_salary"": 92000, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞訴 字第 8 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c8%2c20250716%2c1&ot=in,技術員,62585,"{""job_title"": ""技術員"", ""monthly_salary"": 62585, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 113 年度 勞上 字第 33 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c33%2c20250715%2c1&ot=in,副經理,64080,"{""job_title"": ""副經理"", ""monthly_salary"": 64080, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞全 字第 16 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e5%85%a8%2c16%2c20250715%2c1&ot=in,系統研發工程師,69800,"{""job_title"": ""系統研發工程師"", ""monthly_salary"": 69800, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 勞訴 字第 46 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c46%2c20250715%2c1&ot=in,副技術長,162800,"{""job_title"": ""副技術長"", ""monthly_salary"": 162800, ""currency"": ""TWD""}"
臺灣高等法院 113 年度 重勞上 字第 39 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c113%2c%e9%87%8d%e5%8b%9e%e4%b8%8a%2c39%2c20250714%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 95 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c95%2c20250714%2c1&ot=in,,221104,"{""job_title"": null, ""monthly_salary"": 221104, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞補 字第 34 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c34%2c20250714%2c1&ot=in,,45000,"{""job_title"": null, ""monthly_salary"": 45000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 83 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c83%2c20250714%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高雄地方法院 113 年度 勞訴 字第 58 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c58%2c20250714%2c2&ot=in,,27470,"{""job_title"": null, ""monthly_salary"": 27470, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 198 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c198%2c20250714%2c1&ot=in,,28590,"{""job_title"": null, ""monthly_salary"": 28590, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞補 字第 192 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c192%2c20250714%2c1&ot=in,,134959,"{""job_title"": null, ""monthly_salary"": 134959, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞訴 字第 78 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c78%2c20250711%2c1&ot=in,,35000,"{""job_title"": null, ""monthly_salary"": 35000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 260 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c260%2c20250711%2c1&ot=in,,40000,"{""job_title"": null, ""monthly_salary"": 40000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 231 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c231%2c20250711%2c1&ot=in,香港商運通汽車有限公司台灣分公司,,"{""job_title"": ""香港商運通汽車有限公司台灣分公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞補 字第 117 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c117%2c20250711%2c1&ot=in,,501400,"{""job_title"": null, ""monthly_salary"": 501400, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 438 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c438%2c20250710%2c1&ot=in,,33374,"{""job_title"": null, ""monthly_salary"": 33374, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞補 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c14%2c20250710%2c1&ot=in,新竹園區分公司,150000,"{""job_title"": ""新竹園區分公司"", ""monthly_salary"": 150000, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 司他 字第 73 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8f%b8%e4%bb%96%2c73%2c20250709%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 143 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c143%2c20250709%2c1&ot=in,,95269,"{""job_title"": null, ""monthly_salary"": 95269, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 434 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c434%2c20250708%2c1&ot=in,,45800,"{""job_title"": null, ""monthly_salary"": 45800, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 428 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c428%2c20250708%2c1&ot=in,,42000,"{""job_title"": null, ""monthly_salary"": 42000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 409 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c409%2c20250708%2c1&ot=in,,44000,"{""job_title"": null, ""monthly_salary"": 44000, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞補 字第 116 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c116%2c20250708%2c1&ot=in,,35000,"{""job_title"": null, ""monthly_salary"": 35000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 56 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c56%2c20250708%2c1&ot=in,Taiwan Markets R&C Product Strategy and Planning Officer,974000,"{""job_title"": ""Taiwan Markets R&C Product Strategy and Planning Officer"", ""monthly_salary"": 974000, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 28 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c28%2c20250704%2c1&ot=in,產品企劃部經理,93000,"{""job_title"": ""產品企劃部經理"", ""monthly_salary"": 93000, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞訴 字第 22 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c22%2c20250704%2c1&ot=in,停車場管理員,36316,"{""job_title"": ""停車場管理員"", ""monthly_salary"": 36316, ""currency"": ""TWD""}"
臺灣高雄地方法院 112 年度 勞訴 字第 131 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c112%2c%e5%8b%9e%e8%a8%b4%2c131%2c20250703%2c4&ot=in,,40975,"{""job_title"": null, ""monthly_salary"": 40975, ""currency"": ""TWD""}"
臺灣宜蘭地方法院 114 年度 勞訴 字第 9 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ILDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c9%2c20250702%2c1&ot=in,,19100,"{""job_title"": null, ""monthly_salary"": 19100, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 413 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c413%2c20250702%2c1&ot=in,,32000,"{""job_title"": null, ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺灣雲林地方法院 114 年度 勞補 字第 27 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ULDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c27%2c20250702%2c1&ot=in,,39093,"{""job_title"": null, ""monthly_salary"": 39093, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞全 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e5%85%a8%2c2%2c20250702%2c1&ot=in,品質確信經理,146800,"{""job_title"": ""品質確信經理"", ""monthly_salary"": 146800, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 26 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c26%2c20250701%2c1&ot=in,特勤警衛隊保全人員,,"{""job_title"": ""特勤警衛隊保全人員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 251 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c251%2c20250630%2c1&ot=in,精靈汽車金融科技股份有限公司,,"{""job_title"": ""精靈汽車金融科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞專調 字第 68 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e5%b0%88%e8%aa%bf%2c68%2c20250630%2c1&ot=in,,56590,"{""job_title"": null, ""monthly_salary"": 56590, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 213 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c213%2c20250630%2c1&ot=in,,39000,"{""job_title"": null, ""monthly_salary"": 39000, ""currency"": ""TWD""}"
臺灣高雄地方法院 114 年度 勞補 字第 126 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c126%2c20250630%2c1&ot=in,,138000,"{""job_title"": null, ""monthly_salary"": 138000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 49 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c49%2c20250630%2c2&ot=in,美商百富門有限公司台灣分公司,,"{""job_title"": ""美商百富門有限公司台灣分公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 225 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c225%2c20250630%2c1&ot=in,,80000,"{""job_title"": null, ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣臺南地方法院 113 年度 勞訴 字第 140 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c140%2c20250630%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 180 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c180%2c20250630%2c1&ot=in,數據分析師,66350,"{""job_title"": ""數據分析師"", ""monthly_salary"": 66350, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 297 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c297%2c20250630%2c1&ot=in,業務經理,172810,"{""job_title"": ""業務經理"", ""monthly_salary"": 172810, ""currency"": ""TWD""}"
臺灣新北地方法院 113 年度 勞訴 字第 249 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c249%2c20250630%2c1&ot=in,財務經理/主辦會計,63000,"{""job_title"": ""財務經理/主辦會計"", ""monthly_salary"": 63000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 27 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c27%2c20250630%2c1&ot=in,業務經理,,"{""job_title"": ""業務經理"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高雄地方法院 114 年度 勞補 字第 159 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c159%2c20250627%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 113 年度 勞訴 字第 48 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c48%2c20250627%2c2&ot=in,,56556,"{""job_title"": null, ""monthly_salary"": 56556, ""currency"": ""TWD""}"
臺灣苗栗地方法院 113 年度 勞訴 字第 2 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c2%2c20250627%2c2&ot=in,復健科專任講師,83690,"{""job_title"": ""復健科專任講師"", ""monthly_salary"": 83690, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 司他 字第 280 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8f%b8%e4%bb%96%2c280%2c20250626%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣嘉義地方法院 112 年度 勞訴 字第 12 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CYDV%2c112%2c%e5%8b%9e%e8%a8%b4%2c12%2c20250626%2c1&ot=in,行政人員,,"{""job_title"": ""行政人員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣澎湖地方法院 113 年度 勞訴 字第 4 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PHDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c4%2c20250626%2c1&ot=in,門市人員,44875,"{""job_title"": ""門市人員"", ""monthly_salary"": 44875, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 113 年度 勞上 字第 33 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c33%2c20250625%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞全 字第 28 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%85%a8%2c28%2c20250625%2c1&ot=in,新竹分公司經理兼任受託買賣主管,103757,"{""job_title"": ""新竹分公司經理兼任受託買賣主管"", ""monthly_salary"": 103757, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞訴 字第 48 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c48%2c20250625%2c1&ot=in,泛銓科技股份有限公司,,"{""job_title"": ""泛銓科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 113 年度 勞上 字第 149 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c149%2c20250624%2c1&ot=in,堆高机驾驶人员,29000,"{""job_title"": ""堆高机驾驶人员"", ""monthly_salary"": 29000, ""currency"": ""TWD""}"
臺灣高等法院 113 年度 勞上 字第 16 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c16%2c20250624%2c1&ot=in,廠務部負責水務專責人員,85080,"{""job_title"": ""廠務部負責水務專責人員"", ""monthly_salary"": 85080, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 勞訴 字第 69 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c69%2c20250624%2c1&ot=in,,65000,"{""job_title"": null, ""monthly_salary"": 65000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 司他 字第 51 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8f%b8%e4%bb%96%2c51%2c20250624%2c1&ot=in,好運通食材通路股份有限公司,,"{""job_title"": ""好運通食材通路股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺北高等行政法院 地方庭 113 年度 地訴 字第 184 號判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPTA%2c113%2c%e5%9c%b0%e8%a8%b4%2c184%2c20250624%2c3&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣屏東地方法院 114 年度 勞補 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c17%2c20250623%2c1&ot=in,,32000,"{""job_title"": null, ""monthly_salary"": 32000, ""currency"": ""TWD""}"
臺北高等行政法院 地方庭 112 年度 簡 字第 71 號判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPTA%2c112%2c%e7%b0%a1%2c71%2c20250623%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 113 年度 勞上 字第 27 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c27%2c20250620%2c1&ot=in,專員,69777,"{""job_title"": ""專員"", ""monthly_salary"": 69777, ""currency"": ""TWD""}"
臺灣臺中地方法院 113 年度 重勞訴 字第 7 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c7%2c20250620%2c1&ot=in,總經理,,"{""job_title"": ""總經理"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 370 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c370%2c20250620%2c1&ot=in,網頁設計師,41800,"{""job_title"": ""網頁設計師"", ""monthly_salary"": 41800, ""currency"": ""TWD""}"
臺灣臺中地方法院 111 年度 勞訴 字第 224 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c111%2c%e5%8b%9e%e8%a8%b4%2c224%2c20250620%2c1&ot=in,主管,72000,"{""job_title"": ""主管"", ""monthly_salary"": 72000, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞全 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e5%85%a8%2c3%2c20250619%2c1&ot=in,資材主任兼行政藥師,80000,"{""job_title"": ""資材主任兼行政藥師"", ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 383 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c383%2c20250618%2c1&ot=in,弘光科技大學,,"{""job_title"": ""弘光科技大學"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣南投地方法院 114 年度 勞聲 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=NTDV%2c114%2c%e5%8b%9e%e8%81%b2%2c1%2c20250618%2c1&ot=in,高級管理師,94900,"{""job_title"": ""高級管理師"", ""monthly_salary"": 94900, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞補 字第 31 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c31%2c20250617%2c2&ot=in,福士股份有限公司,,"{""job_title"": ""福士股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 113 年度 重勞訴 字第 13 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c13%2c20250617%2c3&ot=in,能元科技股份有限公司,,"{""job_title"": ""能元科技股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 82 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c82%2c20250617%2c1&ot=in,衛普實業股份有限公司即衛普材料股份有限公司,39030,"{""job_title"": ""衛普實業股份有限公司即衛普材料股份有限公司"", ""monthly_salary"": 39030, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 87 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c87%2c20250617%2c1&ot=in,,75833,"{""job_title"": null, ""monthly_salary"": 75833, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 229 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c229%2c20250616%2c1&ot=in,,60000,"{""job_title"": null, ""monthly_salary"": 60000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 127 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c127%2c20250616%2c1&ot=in,,40000,"{""job_title"": null, ""monthly_salary"": 40000, ""currency"": ""TWD""}"
臺灣基隆地方法院 113 年度 聲自 字第 12 號刑事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDM%2c113%2c%e8%81%b2%e8%87%aa%2c12%2c20250616%2c1&ot=in,台莊公司時薪制加油員,,"{""job_title"": ""台莊公司時薪制加油員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 113 年度 勞訴 字第 84 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c84%2c20250616%2c1&ot=in,製造部課長,59000,"{""job_title"": ""製造部課長"", ""monthly_salary"": 59000, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞訴 字第 50 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c50%2c20250613%2c1&ot=in,,31000,"{""job_title"": null, ""monthly_salary"": 31000, ""currency"": ""TWD""}"
臺灣高雄地方法院 114 年度 勞補 字第 68 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c68%2c20250613%2c1&ot=in,,75000,"{""job_title"": null, ""monthly_salary"": 75000, ""currency"": ""TWD""}"
